id,claim,rating,image_url,permalink,publish_date
1235,Claim:,NULL,[],https://www.snopes.com/fact-check/shock-cover/,2015-01-21T07:05:06+00:00
1236,Claim:,NULL,[],https://www.snopes.com/fact-check/breast-chancer-2/,2015-01-21T03:30:50+00:00
1237,Claim:,NULL,[],https://www.snopes.com/fact-check/red-velvet-oreos/,2015-01-20T17:42:36+00:00
1238,"Photographs taken in the moments before tragedy strikes pose an especial fascination for us, as exemplified by such widely-circulated images as those supposedly depicting a",NULL,[],https://www.snopes.com/fact-check/tents-situation/,2015-01-19T22:20:42+00:00
1239,"Most of the public mistakes we make in life can be dismissed with wry chuckles, and our faux pas generally cause nothing more than brief moments of red-faced embarrassment, but every once in a while someone commits a gaffe so unseemly that it sends everyone involved scurrying for rocks to crawl under. The",NULL,[],https://www.snopes.com/fact-check/james-gang/,2015-01-19T16:47:32+00:00
1240,A strange skeleton found in the Atacama desert has baffled scientists and is an a human-alien hybrid.,false,[],https://www.snopes.com/fact-check/ata-skeleton/,2015-01-18T03:55:42+00:00
1241,Photograph shows John F. Kennedy and Marilyn Monroe sharing an intimate moment.,false,[],https://www.snopes.com/fact-check/a-shot-in-the-dark/,2015-01-16T22:07:48+00:00
1242,Claim:,NULL,[],https://www.snopes.com/fact-check/just-flip-it/,2015-01-16T15:12:44+00:00
1243,"Photographs show a USAF airman marshaling a jet in a non-standard, revealing outfit.",true,[],https://www.snopes.com/fact-check/flight-briefing/,2015-01-15T18:44:24+00:00
1244,Claim:,NULL,[],https://www.snopes.com/fact-check/married-with-69-children/,2015-01-15T18:40:20+00:00
1245,Claim:,NULL,[],https://www.snopes.com/fact-check/can-can-hail/,2015-01-14T17:07:18+00:00
1246,A Google Maps image captured a furtive body disposal.,false,[],https://www.snopes.com/fact-check/google-maps-body-disposal/,2015-01-13T21:27:02+00:00
1247,"A video clip shows a car with color-changing ""paramagnetic paint.""",false,[],https://www.snopes.com/fact-check/paramagnetic-paint-car/,2015-01-13T18:34:52+00:00
1248,Claim:,NULL,[],https://www.snopes.com/fact-check/shark-tank/,2015-01-12T18:38:54+00:00
1249,Claim:,NULL,[],https://www.snopes.com/fact-check/the-girl-with-the-poo-tattoo/,2015-01-12T17:54:20+00:00
1250,Claim:,NULL,[],https://www.snopes.com/fact-check/blurboards/,2015-01-10T20:53:12+00:00
1251,A photograph shows a UFO discovered at the bottom of the Baltic Sea.,false,[],https://www.snopes.com/fact-check/unidentified-submerged-object/,2015-01-10T10:02:36+00:00
1252,Claim:,NULL,[],https://www.snopes.com/fact-check/blacklivesmatter/,2015-01-10T09:56:42+00:00
1253,Claim:,NULL,[],https://www.snopes.com/fact-check/mecca-mecca-why/,2015-01-09T07:36:46+00:00
1254,Claim:,NULL,[],https://www.snopes.com/fact-check/kentucky-fried-chicanery/,2015-01-06T20:32:30+00:00
1255,Claim:,NULL,[],https://www.snopes.com/fact-check/snowless-iditarod/,2014-12-31T07:31:22+00:00
1256,Claim:,NULL,[],https://www.snopes.com/fact-check/i-can39t-believe/,2014-12-27T01:10:16+00:00
1257,Claim:,NULL,[],https://www.snopes.com/fact-check/lightning-smite/,2014-12-23T19:58:18+00:00
1258,Claim:,NULL,[],https://www.snopes.com/fact-check/stuffed-owlets/,2014-12-21T19:08:14+00:00
1259,A photograph shows a Texas plumbing company's truck in the hands of a militant group in Syria.,true,[],https://www.snopes.com/fact-check/the-truck-sold-around-the-world/,2014-12-20T04:19:28+00:00
1260,A video shows two hikers walking on a lake of crystal clear ice.,true,[],https://www.snopes.com/fact-check/walking-on-water/,2014-12-14T16:07:34+00:00
1261,Claim:,NULL,[],https://www.snopes.com/fact-check/bear-vs-bike/,2014-12-07T11:51:20+00:00
1262,Photographs show images of the Pearl Harbor attack taken by a sailor in December 1941 and recently found in an old Brownie camera stored in a foot locker.,miscaptioned,[],https://www.snopes.com/fact-check/pearl-harbor-photographs/,2014-12-06T15:12:02+00:00
1263,Video shows a man jumping from an airplane without a parachute and surviving by landing on a trampoline.,false,[],https://www.snopes.com/fact-check/scared-chuteless/,2014-12-06T13:02:44+00:00
1264,Claim:,NULL,[],https://www.snopes.com/fact-check/flying-horse/,2014-12-06T10:43:18+00:00
1265,A “Welcome to Idaho” sign warns potential criminals about gun-owning citizens.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2014/12/welcometoidaho.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2014/12/welcometoidaho2.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2014/12/welcometoidahosign.jpg?w=600 600w']",https://www.snopes.com/fact-check/welcome-to-idaho/,2014-12-04T14:44:30+00:00
1266,"A student was forced to remove his ""Help 4 Heroes"" wristband because it might offend Muslims.",false,[],https://www.snopes.com/fact-check/honor-barred/,2014-12-03T07:59:06+00:00
1267,"A photograph shows the only known golden zebra in existence, living at an animal sanctuary in Hawaii.",mixture,[],https://www.snopes.com/fact-check/on-golden-zebra/,2014-11-25T23:23:26+00:00
1268,Claim:,NULL,[],https://www.snopes.com/fact-check/binders-full-of-womens-condoms/,2014-11-24T19:42:40+00:00
1269,"A photograph shows a deadly 'snow snake' that has reportedly bitten and killed several people in the U.S., causing their blood to freeze.",false,[],https://www.snopes.com/fact-check/snow-snake/,2014-11-20T15:47:14+00:00
1270,Claim:,NULL,[],https://www.snopes.com/fact-check/430-pound-buck/,2014-11-19T00:30:18+00:00
1271,Claim:,NULL,[],https://www.snopes.com/fact-check/cache-and-carry/,2014-11-17T03:47:54+00:00
1272,Claim:,NULL,[],https://www.snopes.com/fact-check/hero-ploy/,2014-11-17T00:57:38+00:00
1273,Claim:,NULL,[],https://www.snopes.com/fact-check/a-very-muslim-christmas/,2014-11-13T19:42:14+00:00
1274,Claim:,NULL,[],https://www.snopes.com/fact-check/wd-naughty/,2014-11-13T09:03:44+00:00
1275,Claim:,NULL,[],https://www.snopes.com/fact-check/stop-trying-to-make-fleek-happen/,2014-11-13T08:56:32+00:00
1276,Claim:,NULL,[],https://www.snopes.com/fact-check/21-gun-reboot/,2014-11-11T23:06:26+00:00
1277,Claim:,NULL,[],https://www.snopes.com/fact-check/common-boor/,2014-11-10T07:56:36+00:00
1278,Claim:,NULL,[],https://www.snopes.com/fact-check/urine-trouble-now/,2014-11-06T08:11:26+00:00
1279,Claim:,NULL,[],https://www.snopes.com/fact-check/fawn-of-the-dead/,2014-11-05T08:56:42+00:00
1280,Claim:,NULL,[],https://www.snopes.com/fact-check/racist-homework/,2014-11-02T01:07:14+00:00
1281,Claim:,NULL,[],https://www.snopes.com/fact-check/hostage-negotiations/,2014-10-28T08:01:36+00:00
1282,Claim:,NULL,[],https://www.snopes.com/fact-check/crabzilla/,2014-10-25T20:53:18+00:00
1283,Claim:,NULL,[],https://www.snopes.com/fact-check/renee-zellweger/,2014-10-23T19:10:32+00:00
1284,Claim:,NULL,[],https://www.snopes.com/fact-check/bong-goes-boom/,2014-10-23T05:29:44+00:00
1285,Claim:,NULL,[],https://www.snopes.com/fact-check/goliath-spider/,2014-10-21T12:44:20+00:00
1286,Claim:,NULL,[],https://www.snopes.com/fact-check/kim-jong-illin/,2014-10-15T09:25:26+00:00
1287,Claim:,NULL,[],https://www.snopes.com/fact-check/gender-trolls/,2014-10-15T09:12:10+00:00
1288,Claim:,NULL,[],https://www.snopes.com/fact-check/hair-trigger/,2014-10-11T21:06:56+00:00
1289,Claim:,NULL,[],https://www.snopes.com/fact-check/merry-menses/,2014-10-07T22:33:50+00:00
1290,A photograph captures a cheerleader suffering an unfortunate bout of diarrhea in mid-air as her horrified teammates watch.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2014/10/cheerleader.jpg?w=487 487w'],https://www.snopes.com/fact-check/cheerleader-accident/,2014-10-06T17:11:24+00:00
1291,Claim:,NULL,[],https://www.snopes.com/fact-check/freedom-and-jeff/,2014-10-06T16:42:16+00:00
1292,Claim:,NULL,[],https://www.snopes.com/fact-check/befriended-hippo/,2014-10-05T17:30:26+00:00
1293,A photograph shows a suicide victim stepping off the Eiffel Tower.,false,[],https://www.snopes.com/fact-check/eiffel-tower-suicide/,2014-10-05T06:38:28+00:00
1294,Claim:,NULL,[],https://www.snopes.com/fact-check/dodge-ball/,2014-10-01T22:11:58+00:00
1295,Claim:,NULL,[],https://www.snopes.com/fact-check/chameleon-changing-colors-2/,2014-09-27T18:00:54+00:00
1296,Claim:,NULL,[],https://www.snopes.com/fact-check/maggot-brain/,2014-09-26T17:34:16+00:00
1297,Claim:,NULL,[],https://www.snopes.com/fact-check/seagullibility/,2014-09-23T18:21:44+00:00
1298,Claim:,NULL,[],https://www.snopes.com/fact-check/bull-ship/,2014-09-23T17:49:50+00:00
1299,Claim:,NULL,[],https://www.snopes.com/fact-check/breast-chancer/,2014-09-23T05:50:12+00:00
1300,Claim:,NULL,[],https://www.snopes.com/fact-check/happy-face-spider/,2014-09-21T18:42:44+00:00
1301,Claim:,NULL,[],https://www.snopes.com/fact-check/bringing-down-the-house/,2014-09-19T20:24:34+00:00
1302,Claim:,NULL,[],https://www.snopes.com/fact-check/bungee-whiz-2/,2014-09-19T09:25:26+00:00
1303,Claim:,NULL,[],https://www.snopes.com/fact-check/tape-measure/,2014-09-17T08:00:48+00:00
1304,Photographs show giant mutant spiders produced by government DNA experiments in Missouri.,miscaptioned,[],https://www.snopes.com/fact-check/mutant-spiders-in-missouri/,2014-09-16T17:56:06+00:00
1305,Claim:,NULL,[],https://www.snopes.com/fact-check/isis-crisis/,2014-09-16T16:16:08+00:00
1306,Claim:,NULL,[],https://www.snopes.com/fact-check/the-middle-wife/,2014-09-15T08:12:22+00:00
1307,Claim:,NULL,[],https://www.snopes.com/fact-check/pumpkin-patch/,2014-09-14T10:32:52+00:00
1308,Claim:,NULL,[],https://www.snopes.com/fact-check/hand-of-hope/,2014-09-06T18:47:06+00:00
1309,"We first encountered an image proclaiming that McDonald’s would be imposing an additional fee of $1.50 per transaction on African-American customers “as an insurance measure due in part to a recent string of robberies” in September 2010 as a standalone graphic, but by",NULL,[],https://www.snopes.com/fact-check/self-insured/,2014-09-01T21:02:16+00:00
1310,Claim:,NULL,[],https://www.snopes.com/fact-check/rite-aid/,2014-09-01T21:00:58+00:00
1311,Claim:,NULL,[],https://www.snopes.com/fact-check/safety-first/,2014-08-27T15:15:24+00:00
1312,Photographs show the aftermath of a motorcycle-automobile collision.,mostly true,[],https://www.snopes.com/fact-check/do-you-see-the-motorcycle/,2014-08-24T16:27:28+00:00
1313,Claim:,NULL,[],https://www.snopes.com/fact-check/john-gebhardt/,2014-08-23T17:51:32+00:00
1314,Claim:,NULL,[],https://www.snopes.com/fact-check/true-devils-swimming-pool/,2014-08-22T20:22:52+00:00
1315,Claim:,NULL,[],https://www.snopes.com/fact-check/standing-guardrail/,2014-08-22T04:07:44+00:00
1316,A megalodon capsized a South African charter vessel in April 2013.,false,[],https://www.snopes.com/fact-check/megalodon-the-monster-shark-lives/,2014-08-19T01:06:42+00:00
1317,Claim:,NULL,[],https://www.snopes.com/fact-check/my-trip-to-san-francisco-in-1940/,2014-08-08T06:28:18+00:00
1318,Claim:,NULL,[],https://www.snopes.com/fact-check/river-fish/,2014-08-07T13:13:48+00:00
1319,Claim:,NULL,[],https://www.snopes.com/fact-check/gone-with-the-wind/,2014-08-05T05:23:28+00:00
1320,Claim:,NULL,[],https://www.snopes.com/fact-check/supreme-gesture/,2014-08-01T15:02:36+00:00
1321,Claim:,NULL,[],https://www.snopes.com/fact-check/barn-find/,2014-07-31T12:57:38+00:00
1322,Claim:,NULL,[],https://www.snopes.com/fact-check/dashboarder-crossing/,2014-07-31T00:48:50+00:00
1323,Claim:,NULL,[],https://www.snopes.com/fact-check/dui-stop/,2014-07-31T00:47:02+00:00
1324,Claim:,NULL,[],https://www.snopes.com/fact-check/silver-audi/,2014-07-30T05:45:08+00:00
1325,Claim:,NULL,[],https://www.snopes.com/fact-check/shuttle-launch-from-space/,2014-07-29T04:50:34+00:00
1326,Claim:,NULL,[],https://www.snopes.com/fact-check/mother-moose/,2014-07-28T19:56:54+00:00
1327,Claim:,NULL,[],https://www.snopes.com/fact-check/missing-usa/,2014-07-28T15:17:42+00:00
1328,Claim:,NULL,[],https://www.snopes.com/fact-check/tree-top-giraffe/,2014-07-27T16:34:58+00:00
1329,Claim:,NULL,[],https://www.snopes.com/fact-check/malaysia-airlines-flight-17-video/,2014-07-21T14:45:12+00:00
1330,Claim:,NULL,[],https://www.snopes.com/fact-check/malaysia-airlines-flight-17/,2014-07-21T14:41:56+00:00
1331,Claim:,NULL,[],https://www.snopes.com/fact-check/lucky-strike-2/,2014-07-16T19:12:30+00:00
1332,Claim:,NULL,[],https://www.snopes.com/fact-check/save-the-planet-with-a-small-car/,2014-07-16T16:12:16+00:00
1333,,NULL,[],https://www.snopes.com/fact-check/rainbow-grapes/,2014-07-15T18:33:34+00:00
1334,A 1979 Pakistan airline advertisement showed the shadow of a jetliner on the World Trade Center.,true,[],https://www.snopes.com/fact-check/pakistan-airline-ad-wtc/,2014-07-10T16:16:30+00:00
1335,Claim:,NULL,[],https://www.snopes.com/fact-check/chimera-cat/,2014-07-08T12:27:44+00:00
1336,Claim:,NULL,[],https://www.snopes.com/fact-check/saved-the-whale/,2014-07-07T06:42:48+00:00
1337,Claim:,NULL,[],https://www.snopes.com/fact-check/he-loved-lucy/,2014-07-07T02:16:12+00:00
1338,Photographs show a mass re-enlistment ceremony held in Iraq on the Fourth of July in 2008.,true,[],https://www.snopes.com/fact-check/linked-list/,2014-07-04T16:16:32+00:00
1339,Video shows a girl pulling puppies from a bucket and throwing them into a river.,true,[],https://www.snopes.com/fact-check/a-bone-to-pick/,2014-07-04T02:25:16+00:00
1340,Claim:,NULL,[],https://www.snopes.com/fact-check/equal-writes/,2014-07-03T04:12:16+00:00
1341,"Photograph shows boxes of Tyson ""[inverted] boneless pork rectums.""",mostly true,['https://us-east-1.tchyn.io/snopes-production/uploads/2014/07/boneless-pork-rectums-mcdonalds.jpg?w=586 586w'],https://www.snopes.com/fact-check/pig-in-a-poke/,2014-07-02T09:11:06+00:00
1342,Claim:,NULL,[],https://www.snopes.com/fact-check/breast-rash/,2014-06-27T06:32:58+00:00
1343,Claim:,NULL,[],https://www.snopes.com/fact-check/the-montauk-monster/,2014-06-26T06:41:04+00:00
1344,Claim:,NULL,[],https://www.snopes.com/fact-check/meet-mohammad-fazl/,2014-06-19T14:24:46+00:00
1345,Claim:,NULL,[],https://www.snopes.com/fact-check/floral-flag/,2014-06-15T07:18:50+00:00
1346,Photographs show an infant Egyptian girl with a second head.,true,[],https://www.snopes.com/fact-check/manar-maged/,2014-06-14T15:35:50+00:00
1347,"Photograph shows a man named Brian Peppers, who was a registered sex offender in Ohio.",true,[],https://www.snopes.com/fact-check/brian-peppers/,2014-06-10T15:33:36+00:00
1348,Image shows a fourth-grade science quiz about 'Dinosaurs: Genesis and the Gospel' from a South Carolina school.,true,['https://us-east-1.tchyn.io/snopes-production/uploads/2014/06/4thquiz.jpg?w=768 768w'],https://www.snopes.com/fact-check/remains-to-be-seen-2/,2014-06-05T13:57:44+00:00
1349,Claim:,NULL,[],https://www.snopes.com/fact-check/kiss-scam/,2014-06-03T06:37:16+00:00
1350,Claim:,NULL,[],https://www.snopes.com/fact-check/fire-rainbow/,2014-05-31T02:30:14+00:00
1351,Claim:,NULL,[],https://www.snopes.com/fact-check/ear-flap/,2014-05-26T20:15:54+00:00
1352,An Animal Planet documentary revealed the existence of mermaids.,false,[],https://www.snopes.com/fact-check/mermaids-the-body-found/,2014-05-24T16:49:02+00:00
1353,Claim:,NULL,[],https://www.snopes.com/fact-check/humble-pie/,2014-05-22T00:25:56+00:00
1354,Claim:,NULL,[],https://www.snopes.com/fact-check/helter-shelter/,2014-05-20T15:58:00+00:00
1355,"A photograph shows an anti-rape device known as RapeX, a female condom with teeth lining the inside.",mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2014/05/rapex.jpg?w=418 418w'],https://www.snopes.com/fact-check/rapex/,2014-05-17T23:34:50+00:00
1356,Claim:,NULL,[],https://www.snopes.com/fact-check/rainbow-roses-2/,2014-05-14T15:51:18+00:00
1357,Claim:,NULL,[],https://www.snopes.com/fact-check/iowa-tornado/,2014-05-07T22:05:50+00:00
1358,Claim:,NULL,[],https://www.snopes.com/fact-check/tattoo-you/,2014-05-06T14:54:18+00:00
1359,Claim:,NULL,[],https://www.snopes.com/fact-check/ridden-to-distraction/,2014-04-30T18:51:56+00:00
1360,Claim:,NULL,[],https://www.snopes.com/fact-check/rain-of-terrier/,2014-04-27T19:58:46+00:00
1361,Claim:,NULL,[],https://www.snopes.com/fact-check/inconceivable-story/,2014-04-22T20:14:44+00:00
1362,Claim:,NULL,[],https://www.snopes.com/fact-check/amazing-catch-2/,2014-04-18T06:33:28+00:00
1363,"New federal regulations are reclassifying as safe for human consumption meat from animal carcasses containing cancers, tumors, and open sores.",outdated,[],https://www.snopes.com/fact-check/diseased-animal-carcass-meat/,2014-04-14T20:07:28+00:00
1364,"A picture of a distended snake is one image that regularly makes the rounds of the Internet every few months or so, each time with a backstory updated to reflect a different geographic locale.   This photo has been claimed to depict a serpent that ate a man in Qujing,",NULL,[],https://www.snopes.com/fact-check/python-eats-man/,2014-04-11T16:58:44+00:00
1365,Claim:,NULL,[],https://www.snopes.com/fact-check/hospital-care/,2014-04-09T21:43:36+00:00
1366,Claim:,NULL,[],https://www.snopes.com/fact-check/see-through-loo/,2014-04-08T02:47:52+00:00
1367,Claim:,NULL,[],https://www.snopes.com/fact-check/sidewalk-paintings/,2014-04-08T02:31:30+00:00
1368,Claim:,NULL,[],https://www.snopes.com/fact-check/bigfoot-killed-in-san-antonio/,2014-04-05T06:43:04+00:00
1369,,NULL,[],https://www.snopes.com/fact-check/texas-bonnet-rattlesnake/,2014-04-05T06:38:52+00:00
1370,Claim:,NULL,[],https://www.snopes.com/fact-check/rear-admirable/,2014-03-25T10:43:54+00:00
1371,Claim:,NULL,[],https://www.snopes.com/fact-check/screen-play/,2014-03-16T06:01:16+00:00
1372,Claim:,NULL,[],https://www.snopes.com/fact-check/malaysia-airlines-flight-mh370/,2014-03-14T01:58:58+00:00
1373,Claim:,NULL,[],https://www.snopes.com/fact-check/pig-fish/,2014-03-12T21:47:48+00:00
